size,variant_index,tower_count,stop_count,vehicle_count,uavs_per_vehicle,seed,uncertainty,method,candidate_mode,nearest_per_tower,scenario_id,milp_status,total_candidate_pairs,screened_pair_count,candidate_pair_reduction,feasible_candidate_pairs,baseline_family,baseline_candidate_evaluations,baseline_generations,baseline_population_size,baseline_ant_count,baseline_best_order_score,alns_use_quantile,alns_risk_value_weight,alns_accepted_moves,alns_improving_moves,alns_rejected_moves,alns_best_updates,alns_objective_evaluations,alns_score_cache_size,alns_repair_position_evaluations,destroy_random_removal_uses,destroy_worst_energy_removal_uses,destroy_shaw_related_removal_uses,destroy_path_segment_removal_uses,destroy_uav_chain_removal_uses,repair_greedy_insert_repair_uses,repair_regret_insert_repair_uses,repair_energy_minimum_insert_repair_uses,repair_synchronization_aware_insert_repair_uses,makespan,total_vehicle_distance,expected_energy,energy_violation_rate,infeasible_sortie_rate,risk_weighted_completion_time,top_risk_coverage,missed_value,solver_runtime,objective_value,milp_gap,optimality_gap_pct
M,2,75,35,3,3,6,medium,greedy_nearest,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.007001,1201.905518,3352.674189,0.0,0.0,83278.591372,0.222222,0,0.002859,2066.642527412,0.0,0.0
M,2,75,35,3,3,6,medium,ga,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,genetic_order_search,944.0,50.0,30.0,0.0,27247.774866,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.101421,1148.78341,3352.674189,0.0,0.0,54953.874337,0.888889,0,0.080987,2360.8502694119993,0.0,0.0
M,2,75,35,3,3,6,medium,aco,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,ant_colony_order_search,1200.0,50.0,0.0,24.0,22979.664119,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22912,1230.383686,3352.674189,0.0,0.0,54950.855924,0.888889,0,0.135972,2360.8831164119997,0.0,0.0
M,2,75,35,3,3,6,medium,alns_fixed,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,False,0.0,93.0,32.0,7.0,16.0,101.0,75.0,1400.0,28.0,21.0,15.0,26.0,10.0,26.0,29.0,29.0,16.0,73.556462,1295.748164,3352.674189,0.0,0.0,81022.475347,0.166667,0,0.145654,2004.9139384119999,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.467748,1224.274779,3352.674189,0.0,0.0,54976.536486,0.944444,0,0.047166,2367.178042412,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn_uq,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.577623,1292.877319,3352.674189,0.0,0.0,54992.898203,0.944444,0,0.048132,2370.5566624120006,0.0,0.0
M,2,75,35,3,3,6,medium,alns_pinn_full,kmeans,3,M75_P35_seed6_medium_kmeans35,not_milp,2625,225,0.914286,156,,0.0,0.0,0.0,0.0,0.0,True,0.25,78.0,27.0,22.0,3.0,101.0,75.0,1400.0,25.0,28.0,19.0,12.0,16.0,40.0,30.0,12.0,18.0,70.842502,1349.458331,3352.674189,0.0,0.0,54566.911998,0.888889,0,0.178596,2358.364697412,0.0,0.0
M,2,75,35,3,3,7,medium,greedy_nearest,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.224733,1176.661102,3458.991683,0.013333,0.013333,76202.193035,0.333333,0,0.004305,2033.5695772984006,0.0,0.0
M,2,75,35,3,3,7,medium,ga,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,genetic_order_search,1001.0,50.0,30.0,0.0,25746.544195,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46489,1283.822351,3452.571589,0.013333,0.013333,50495.319369,0.777778,0,0.093699,2337.6349007783992,0.0,0.0
M,2,75,35,3,3,7,medium,aco,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,ant_colony_order_search,1200.0,50.0,0.0,24.0,21731.12288,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.745241,1365.728498,3452.571589,0.013333,0.013333,50476.943416,0.777778,0,0.162454,2337.3259947784,0.0,0.0
M,2,75,35,3,3,7,medium,alns_fixed,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,22.0,10.0,20.0,101.0,75.0,1400.0,25.0,18.0,26.0,17.0,14.0,31.0,28.0,29.0,12.0,74.746273,1330.032806,3458.991683,0.013333,0.013333,76019.326501,0.277778,0,0.135884,1995.3707642983998,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.844142,1275.208398,3452.571589,0.013333,0.013333,50528.310246,0.777778,0,0.042992,2338.7534487784,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn_uq,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.844142,1274.336884,3454.614514,0.0,0.0,50572.513886,0.777778,0,0.045752,2342.7093324584,0.0,0.0
M,2,75,35,3,3,7,medium,alns_pinn_full,kmeans,3,M75_P35_seed7_medium_kmeans35,not_milp,2625,223,0.915048,130,,0.0,0.0,0.0,0.0,0.0,True,0.25,81.0,11.0,19.0,5.0,101.0,75.0,1400.0,24.0,19.0,10.0,26.0,21.0,41.0,37.0,11.0,11.0,72.02111,1130.774023,3454.614514,0.0,0.0,50094.742283,0.833333,0,0.192071,2309.0705564584,0.0,0.0
M,2,75,35,3,3,8,medium,greedy_nearest,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.178114,1102.833565,3562.848283,0.0,0.0,65675.35659,0.111111,0,0.003731,2107.5976654935994,0.0,0.0
M,2,75,35,3,3,8,medium,ga,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,genetic_order_search,989.0,50.0,30.0,0.0,22787.802336,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.687414,1417.014893,3562.658047,0.0,0.0,39263.415265,0.944444,0,0.093463,2425.748843973599,0.0,0.0
M,2,75,35,3,3,8,medium,aco,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,ant_colony_order_search,1200.0,50.0,0.0,24.0,19266.080244,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.272728,1355.251155,3562.658047,0.0,0.0,39234.517159,0.944444,0,0.157485,2418.7934559736004,0.0,0.0
M,2,75,35,3,3,8,medium,alns_fixed,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,28.0,9.0,16.0,101.0,75.0,1400.0,25.0,26.0,27.0,13.0,9.0,22.0,27.0,36.0,15.0,74.719768,1214.675228,3562.848283,0.0,0.0,64672.562256,0.111111,0,0.147673,2063.0738514935997,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.657499,1344.812185,3562.658047,0.0,0.0,39324.135556,0.888889,0,0.049007,2432.9819409735996,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn_uq,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.758419,1322.332914,3562.658047,0.0,0.0,39333.016625,0.888889,0,0.046928,2433.1051049735997,0.0,0.0
M,2,75,35,3,3,8,medium,alns_pinn_full,kmeans,3,M75_P35_seed8_medium_kmeans35,not_milp,2625,225,0.914286,123,,0.0,0.0,0.0,0.0,0.0,True,0.25,82.0,24.0,18.0,10.0,101.0,75.0,1400.0,17.0,26.0,21.0,21.0,15.0,48.0,29.0,11.0,12.0,75.562408,1244.404353,3562.658047,0.0,0.0,38937.69522,0.888889,0,0.19492,2418.7071059736,0.0,0.0
M,2,75,35,3,3,9,medium,greedy_nearest,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.768888,1122.86988,3428.687736,0.0,0.0,60225.387586,0.222222,0,0.004707,2067.2836699895997,0.0,0.0
M,2,75,35,3,3,9,medium,ga,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,genetic_order_search,978.0,50.0,30.0,0.0,22463.981195,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.337903,1141.214766,3428.687736,0.0,0.0,37250.595899,0.888889,0,0.093242,2350.7757929895997,0.0,0.0
M,2,75,35,3,3,9,medium,aco,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,ant_colony_order_search,1200.0,50.0,0.0,24.0,18982.996601,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.465123,1207.855351,3428.687736,0.0,0.0,37204.532062,0.888889,0,0.164557,2347.1765569895997,0.0,0.0
M,2,75,35,3,3,9,medium,alns_fixed,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,87.0,22.0,13.0,16.0,101.0,75.0,1400.0,18.0,17.0,26.0,13.0,26.0,32.0,28.0,22.0,18.0,74.779227,1141.954086,3428.687736,0.0,0.0,58568.820313,0.166667,0,0.145103,2027.3676579896,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.156874,1261.603353,3428.687736,0.0,0.0,37288.029487,0.888889,0,0.044733,2355.6419649896,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn_uq,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.942351,1342.02662,3428.687736,0.0,0.0,37290.143109,0.888889,0,0.041842,2360.4851069896,0.0,0.0
M,2,75,35,3,3,9,medium,alns_pinn_full,kmeans,3,M75_P35_seed9_medium_kmeans35,not_milp,2625,225,0.914286,155,,0.0,0.0,0.0,0.0,0.0,True,0.25,75.0,16.0,25.0,10.0,101.0,75.0,1400.0,15.0,23.0,31.0,12.0,19.0,36.0,36.0,13.0,15.0,71.903426,1209.611815,3428.687736,0.0,0.0,37115.623691,0.888889,0,0.187803,2351.5364179895996,0.0,0.0
M,3,100,50,3,3,0,medium,greedy_nearest,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.489646,1799.471025,4632.009696,0.01,0.01,145328.87446,0.28,0,0.007246,3647.043459348801,0.0,0.0
M,3,100,50,3,3,0,medium,ga,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,genetic_order_search,972.0,50.0,30.0,0.0,48501.524598,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.566963,2252.318964,4632.009696,0.01,0.01,97588.848638,0.88,0,0.146354,4225.188111348801,0.0,0.0
M,3,100,50,3,3,0,medium,aco,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,ant_colony_order_search,1200.0,50.0,0.0,24.0,40908.154587,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.028677,2035.414568,4632.009696,0.01,0.01,97582.654865,0.88,0,0.236136,4222.529104348799,0.0,0.0
M,3,100,50,3,3,0,medium,alns_fixed,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,36.0,9.0,18.0,101.0,100.0,1800.0,24.0,22.0,20.0,12.0,22.0,31.0,27.0,23.0,19.0,95.525267,2012.453001,4632.009696,0.01,0.01,144896.916512,0.2,0,0.294403,3566.075668348801,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.176517,2208.803618,4632.009696,0.01,0.01,97587.783619,0.88,0,0.088156,4226.953375348801,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_uq,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.229426,2041.162101,4634.071863,0.0,0.0,97814.623676,0.88,0,0.082534,4233.8906547888,0.0,0.0
M,3,100,50,3,3,0,medium,alns_pinn_full,kmeans,3,M100_P50_seed0_medium_kmeans50,not_milp,5000,298,0.9404,177,,0.0,0.0,0.0,0.0,0.0,True,0.25,74.0,31.0,26.0,3.0,101.0,100.0,1800.0,21.0,17.0,29.0,12.0,21.0,31.0,38.0,13.0,18.0,96.428233,2183.131316,4634.071863,0.0,0.0,96813.693665,0.92,0,0.339432,4202.678400788799,0.0,0.0
M,3,100,50,3,3,1,medium,greedy_nearest,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.276432,1779.950623,4386.093195,0.0,0.0,130133.320342,0.2,0,0.007242,3766.7872519439993,0.0,0.0
M,3,100,50,3,3,1,medium,ga,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,genetic_order_search,986.0,50.0,30.0,0.0,45418.848899,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.456826,2187.864246,4386.093195,0.0,0.0,82100.441722,0.88,0,0.155622,4136.487698943999,0.0,0.0
M,3,100,50,3,3,1,medium,aco,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,ant_colony_order_search,1200.0,50.0,0.0,24.0,38337.230943,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.770782,2189.861569,4386.093195,0.0,0.0,82092.112311,0.88,0,0.208826,4134.329125943999,0.0,0.0
M,3,100,50,3,3,1,medium,alns_fixed,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,False,0.0,92.0,28.0,8.0,20.0,101.0,100.0,1800.0,28.0,19.0,22.0,19.0,12.0,29.0,30.0,26.0,15.0,91.956293,2089.236414,4386.093195,0.0,0.0,131043.144504,0.12,0,0.260899,3653.217712944001,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.022568,2267.09677,4386.093195,0.0,0.0,82137.735421,0.88,0,0.080991,4142.640756944,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_uq,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.034069,2270.768565,4386.093195,0.0,0.0,82174.686956,0.88,0,0.079798,4144.944685944,0.0,0.0
M,3,100,50,3,3,1,medium,alns_pinn_full,kmeans,3,M100_P50_seed1_medium_kmeans50,not_milp,5000,300,0.94,194,,0.0,0.0,0.0,0.0,0.0,True,0.25,80.0,25.0,20.0,9.0,101.0,100.0,1800.0,21.0,14.0,19.0,23.0,23.0,34.0,43.0,12.0,11.0,89.075065,2356.473842,4386.093195,0.0,0.0,81553.420857,0.92,0,0.294407,4130.389518943999,0.0,0.0
M,3,100,50,3,3,2,medium,greedy_nearest,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.152562,1987.229899,4401.929,0.0,0.0,100524.93255,0.24,0,0.006056,3450.5744903023997,0.0,0.0
M,3,100,50,3,3,2,medium,ga,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,genetic_order_search,1022.0,50.0,30.0,0.0,40740.464166,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.266316,2241.511659,4401.929,0.0,0.0,63908.080418,0.88,0,0.123975,3952.7351103024002,0.0,0.0
M,3,100,50,3,3,2,medium,aco,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,ant_colony_order_search,1200.0,50.0,0.0,24.0,34462.163678,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.382268,2031.785234,4401.929,0.0,0.0,63792.291059,0.88,0,0.194352,3942.522920302399,0.0,0.0
M,3,100,50,3,3,2,medium,alns_fixed,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,20.0,10.0,17.0,101.0,100.0,1800.0,25.0,17.0,24.0,16.0,18.0,31.0,17.0,40.0,12.0,89.726065,2140.617247,4401.929,0.0,0.0,99513.072201,0.2,0,0.20737,3366.1728813023997,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.713567,2155.215202,4401.929,0.0,0.0,63931.451567,0.88,0,0.083552,3955.9685913023986,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn_uq,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.210918,2245.77912,4401.929,0.0,0.0,64066.869737,0.88,0,0.067998,3966.6910693024,0.0,0.0
M,3,100,50,3,3,2,medium,alns_pinn_full,kmeans,3,M100_P50_seed2_medium_kmeans50,not_milp,5000,300,0.94,182,,0.0,0.0,0.0,0.0,0.0,True,0.25,80.0,26.0,20.0,7.0,101.0,100.0,1800.0,17.0,23.0,19.0,21.0,20.0,28.0,45.0,7.0,20.0,90.321645,2121.384666,4401.929,0.0,0.0,63489.223856,0.88,0,0.290507,3936.6964093024,0.0,0.0
M,3,100,50,3,3,3,medium,greedy_nearest,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.54829,1918.987848,4528.563047,0.0,0.0,127299.387442,0.2,0,0.005302,3609.333471193601,0.0,0.0
M,3,100,50,3,3,3,medium,ga,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,genetic_order_search,1014.0,50.0,30.0,0.0,45879.734947,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.516298,1950.490418,4528.563047,0.0,0.0,80872.166375,0.96,0,0.130764,4079.8492501936,0.0,0.0
M,3,100,50,3,3,3,medium,aco,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,ant_colony_order_search,1200.0,50.0,0.0,24.0,38734.551541,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.13037,2065.656726,4528.563047,0.0,0.0,80886.172575,0.96,0,0.212834,4078.0531731936,0.0,0.0
M,3,100,50,3,3,3,medium,alns_fixed,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,False,0.0,91.0,31.0,9.0,19.0,101.0,100.0,1800.0,25.0,16.0,22.0,21.0,16.0,23.0,20.0,45.0,12.0,93.194364,2141.033443,4528.563047,0.0,0.0,123026.664439,0.16,0,0.240389,3511.8053851936,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.904784,2109.299914,4528.563047,0.0,0.0,80948.488588,0.96,0,0.073662,4085.9020401936004,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn_uq,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.66692,2097.295433,4528.563047,0.0,0.0,80974.227552,0.96,0,0.089284,4088.251324193599,0.0,0.0
M,3,100,50,3,3,3,medium,alns_pinn_full,kmeans,3,M100_P50_seed3_medium_kmeans50,not_milp,5000,300,0.94,169,,0.0,0.0,0.0,0.0,0.0,True,0.25,77.0,31.0,23.0,1.0,101.0,100.0,1800.0,16.0,21.0,25.0,18.0,20.0,28.0,39.0,14.0,19.0,92.50579,2153.09355,4528.563047,0.0,0.0,80254.185375,0.96,0,0.312094,4071.3726501936,0.0,0.0
M,3,100,50,3,3,4,medium,greedy_nearest,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65673,2024.216062,4457.123411,0.01,0.01,131078.566729,0.32,0,0.00654,3749.1129742863986,0.0,0.0
M,3,100,50,3,3,4,medium,ga,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,genetic_order_search,969.0,50.0,30.0,0.0,46573.414326,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4335,2090.424085,4457.123411,0.01,0.01,84126.280574,0.92,0,0.138973,4144.148303286401,0.0,0.0
M,3,100,50,3,3,4,medium,aco,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,ant_colony_order_search,1200.0,50.0,0.0,24.0,39312.657003,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.354487,2112.038653,4457.123411,0.01,0.01,84056.89685,0.92,0,0.197485,4139.1015772864,0.0,0.0
M,3,100,50,3,3,4,medium,alns_fixed,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,False,0.0,90.0,24.0,10.0,10.0,101.0,100.0,1800.0,30.0,21.0,13.0,10.0,26.0,35.0,31.0,19.0,15.0,98.547678,1997.979339,4457.123411,0.01,0.01,126554.581929,0.4,0,0.22714,3652.1833862864,0.0,0.0
M,3,100,50,3,3,4,medium,alns_pinn,kmeans,3,M100_P50_seed4_medium_kmeans50,not_milp,5000,298,0.9404,207,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.946631,2096.501869,4457.123411,0.01,0.01,84172.315391,0.92,0,0.07208,4146.893785286401,0.0,0.0
